CountryName,Year,AverageTemperature,NormalizedTemperature,TotalWasteGenerated,OrganicWastePercent,GlassWastePercent,MetalWastePercent,PaperWastePercent,PlasticWastePercent
San Marino,1832,13.252250000000002,0.6721841428390719,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1833,13.330166666666669,0.6736443297117577,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1834,14.438583333333334,0.6944164640364563,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1835,12.854833333333334,0.6647364089397794,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1836,13.3785,0.6745501140819798,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1837,12.721833333333334,0.6622439402244784,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1838,12.830583333333337,0.6642819550574783,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1839,13.779916666666669,0.6820728094463939,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1840,13.15875,0.6704319185918489,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1841,14.516083333333334,0.6958688424231919,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1842,13.254166666666668,0.6722200618744428,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1843,13.552083333333334,0.6778031293288295,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1844,13.405499999999998,0.6750561039715521,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1845,13.386583333333334,0.6747015987094135,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1846,14.667,0.6986970760343512,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1847,13.314416666666666,0.6733491689428404,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1848,13.778916666666667,0.6820540690801136,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
